Id,lemm_text,word_pos
859,americanair February  that rep give record locator tell id receive email itinerary confirmation ,PROPN PROPN PUNCT NOUN NOUN VERB NOUN NOUN VERB SCONJ VERB NOUN NOUN NOUN PUNCT
7755,jetblue hey  so  dre seatac check need raise  stat  dude give amazing customer service make feel value  👍,INTJ INTJ PUNCT ADV PUNCT PROPN PROPN NOUN NOUN NOUN PUNCT NOUN PUNCT NOUN VERB ADJ NOUN NOUN VERB VERB VERB PUNCT PUNCT
6936,southwestair want thank great effort jamie mckinnie buf true pro major delay own it  raise,PROPN VERB VERB ADJ NOUN PROPN PROPN NOUN ADJ NOUN ADJ NOUN VERB PRON PUNCT PROPN
6441,united see  thank explain ,VERB VERB PUNCT VERB VERB PUNCT
8141,americanair aww cool  nice know still head then  one fave ,INTJ INTJ ADJ PUNCT ADJ VERB ADV NOUN ADV PUNCT NUM NOUN PUNCT
6486,united ill make sure he s do that  thank help  huge race try make sure go smoothly  peace,VERB ADV VERB ADJ PRON AUX VERB PRON PUNCT VERB NOUN PUNCT ADJ NOUN VERB VERB ADJ VERB ADV PUNCT NOUN
366,southwestair unfortunately call answer service horrid  swa role  model finger point amp  excuse  disappointed,PROPN ADV VERB VERB NOUN ADJ PUNCT ADJ NOUN PUNCT NOUN NOUN NOUN NOUN PUNCT NOUN SYM VERB
1432,united you reply customer refund form  unitedairline,VERB PRON NOUN NOUN NOUN NOUN PUNCT PROPN
6120,virginamerica ladygaga carrieunderwood inm lady gaga  amazing  😊,X X X PROPN NOUN PROPN PUNCT ADJ PUNCT PUNCT
1779,americanair still wait flight  get money back,PROPN ADV VERB NOUN PUNCT VERB NOUN ADV
6829,southwestair ill stick fly free southwest go  son work wonderful company mom fly free ,PROPN NOUN NOUN VERB ADJ PROPN VERB PUNCT NOUN VERB ADJ NOUN NOUN VERB ADJ PUNCT
1818,usairway site show on  time flightaware site show delay  try decide get ice catch fear phx ,NOUN NOUN NOUN ADP PUNCT NOUN NOUN NOUN NOUN VERB PUNCT VERB VERB VERB NOUN VERB NOUN NOUN PUNCT
7149,southwestair thank flight go nashville  guy rock  disneyprincesshalfmarathon girlsweekend bff,PROPN VERB NOUN VERB PROPN PUNCT NOUN VERB PUNCT X X NOUN
841,southwestair minute wait phone option callback  finally hang phone die   customerservice,PROPN NOUN VERB NOUN NOUN NOUN PUNCT ADV VERB NOUN VERB PUNCT SYM NOUN
2704,americanair provide mean dialogue  fear drive decision  worstcustomerserviceever,PROPN VERB VERB NOUN PUNCT NOUN NOUN NOUN PUNCT X
1189,americanair strand someone city without luggage would think a would want earn business  guess not ,PROPN VERB PRON NOUN ADP NOUN AUX VERB PRON AUX VERB VERB NOUN PUNCT VERB PART PUNCT
175,usairway anyone actually work dividend mile department  httptcobgtjfmneot,NOUN PRON ADV VERB NOUN NOUN NOUN PUNCT X
7781,jetblue plan it  btw  excellent service crew dca sju sxm ,PROPN VERB PRON PUNCT INTJ PUNCT ADJ NOUN NOUN PROPN PROPN PROPN PUNCT
8195,happy tt friend americanair  hope weather cause many headache ,ADJ NOUN NOUN PROPN PUNCT VERB NOUN VERB ADJ NOUN PUNCT
617,americanair yes  however  seat assign we day never together  want sit husband  impossible ,INTJ INTJ PUNCT ADV PUNCT NOUN VERB PRON NOUN ADV ADV PUNCT VERB VERB NOUN PUNCT ADJ PUNCT
2093,usairway happen  sit philly hour  pls take care flight chicago  least least we know   solate flight,NOUN VERB PUNCT VERB PROPN NOUN PUNCT INTJ VERB NOUN NOUN NOUN PUNCT ADJ ADJ PRON VERB PUNCT SYM NOUN NOUN
6433,united two seat avail far we ,VERB NUM NOUN VERB ADV PRON PUNCT
6982,southwestair make dream come true  destinationdragon scavenger hunt  win chance see imagine dragon  go ,PROPN VERB NOUN VERB ADJ SYM NOUN NOUN NOUN PUNCT VERB NOUN VERB VERB NOUN PUNCT VERB PUNCT
82,usairway today  no reason anyone approve merger americanair  other airline reason fear lose business you,NOUN NOUN PUNCT DET NOUN PRON VERB NOUN PROPN PUNCT ADJ NOUN VERB NOUN VERB NOUN PRON
816,southwestair cancel flightle flight refund tell call customer service and hold minute still waitin  badservice,PROPN VERB ADJ NOUN NOUN VERB VERB NOUN NOUN CCONJ VERB NOUN ADV NOUN SYM X
7745,jetblue inm set  fly  bad first date giant metal bird machine  even bring snack ,PROPN NOUN NOUN PUNCT VERB PUNCT ADJ ADJ NOUN ADJ NOUN NOUN NOUN PUNCT ADV VERB NOUN PUNCT
7746,jetblue okay  new screen laptop  large amp  real nice amp  wifi appreciate  thank god tiny little man middle seat ,INTJ INTJ PUNCT ADJ NOUN NOUN PUNCT ADJ NOUN PUNCT ADJ ADJ NOUN PUNCT NOUN VERB PUNCT VERB PROPN ADJ PROPN NOUN ADJ NOUN PUNCT
283,united delay go home again  get really tired delay ,VERB VERB VERB ADV ADV PUNCT VERB ADV ADJ NOUN PUNCT
6912,southwestair line mile long sky harbor morning  staff courteous expeditious  thank you  onechildfourbags,PROPN NOUN NOUN ADJ NOUN NOUN NOUN PUNCT NOUN ADJ ADJ PUNCT VERB PRON PUNCT PROPN
2915,united minute tarmac now  that s hour delay ,ADJ NOUN NOUN ADV PUNCT PRON AUX NOUN NOUN PUNCT
1813,usairway sympathize reweather issue  time get tough  call folk  two hour hold  minute fix   fail,NOUN VERB NOUN NOUN PUNCT NOUN VERB ADJ PUNCT VERB NOUN PUNCT NUM NOUN VERB PUNCT NOUN NOUN PUNCT SYM VERB
1271,jetblue update flight leave tf green delay,PROPN NOUN NOUN VERB ADP ADJ VERB
8057,usairway surprisingly quick response time they  thank ,NOUN ADV ADJ NOUN NOUN PRON PUNCT VERB PUNCT
6498,united great landing denver  next rapid city  snow start fall  florida everglade faint sunburn away  here come cold ,VERB ADJ NOUN NOUN PUNCT ADJ ADJ NOUN PUNCT NOUN VERB NOUN PUNCT PROPN NOUN ADJ NOUN ADV PUNCT ADV VERB ADJ PUNCT
2642,americanair help we  stick jfk hour   we need go home  flight  saveus,PROPN VERB PRON PUNCT ADJ NOUN NOUN PUNCT PUNCT PRON VERB VERB NOUN SYM NOUN SYM X
2305,southwestair bad inm get memo   you reservation contain modification prevent change online    fusturate,PROPN ADJ NOUN VERB NOUN PUNCT PUNCT PRON NOUN VERB NOUN VERB VERB ADV PUNCT PUNCT SYM VERB
7138,southwestair guess ashley be  great job present  ragandisney httptcoznmwxdiu,PROPN NOUN PROPN AUX PUNCT ADJ NOUN VERB PUNCT X X
8332,americanair thank  response good nothing ahem  usairways,PROPN VERB PUNCT NOUN ADV PRON INTJ PUNCT PROPN
7188,southwestair taylormdown share value common  ,NOUN NOUN NOUN NOUN ADJ PUNCT SYM
6556,united please send link  email formally compliment irene slc good customer service ever   paxex,VERB INTJ VERB NOUN SYM NOUN ADV NOUN PROPN NOUN ADJ NOUN NOUN ADV PUNCT SYM NOUN
2414,jetblue rather try resolve customer issue  option offer pay cash  airport write letter   justifythissupport,INTJ ADV VERB VERB NOUN NOUN PUNCT NOUN VERB VERB NOUN ADP NOUN NOUN NOUN PUNCT SYM X
2195,usairway like call I  ievomer try since yesterday one answer ,NOUN INTJ VERB PRON PUNCT ADV VERB ADP NOUN NUM VERB PUNCT
2600,usairway hot food hour flight  crazy  eat phl bc original connection minute late flight  give   phltolas,NOUN ADJ NOUN NOUN NOUN PUNCT ADJ PUNCT VERB NOUN ADP ADJ NOUN NOUN ADJ NOUN PUNCT VERB PUNCT SYM NOUN
6114,virginamerica freddieaward do do  good airline around  hand down ,PROPN NOUN VERB VERB PUNCT ADJ NOUN ADV PUNCT NOUN ADP PUNCT
2633,united website complete joke use safari ,VERB NOUN ADJ NOUN VERB NOUN PUNCT
2434,united wait minute count get global service  something go on ,VERB NOUN NOUN VERB VERB ADJ NOUN PUNCT PRON VERB ADP PUNCT
7101,southwestair thank you  great tool,PROPN VERB PRON PUNCT ADJ NOUN
6827,southwestair terry hero  get husband back through security retrieve cellphone austin  terry    rock ,PROPN PROPN NOUN PUNCT VERB NOUN ADV ADP NOUN VERB NOUN PROPN PUNCT NOUN PUNCT SYM PUNCT NOUN PUNCT
517,united flight ua sit tarmac minute report why  any input ,VERB NOUN NOUN VERB NOUN NOUN VERB ADV PUNCT DET NOUN PUNCT
7046,southwestair jackpot  legroom httptcozoicegli,PROPN NOUN PUNCT X X
1415,united thank response  bag come  long wait priority tag honor all  disappoint,VERB VERB NOUN PUNCT NOUN VERB PUNCT ADJ NOUN NOUN NOUN VERB DET PUNCT ADJ
6956,southwestair thank much make cancel flightlation  ive send you info ,PROPN VERB ADV VERB VERB NOUN PUNCT PROPN VERB PRON NOUN PUNCT
8190,americanair hardly believe it  bundle stay warm  😉,PROPN ADV VERB PRON PUNCT NOUN VERB ADJ PUNCT PUNCT
2438,usairway josephtreis do bother  do pick phone  bad customer service go,NOUN PROPN AUX VERB PUNCT INTJ VERB NOUN PUNCT ADJ NOUN NOUN VERB
6464,united finally give let on  threaten send back vega coach  thnx ,VERB ADV VERB VERB ADP PUNCT VERB VERB ADV PROPN NOUN PUNCT INTJ PUNCT
6875,southwestair  that anniversary april th still  sweetheart  companion  lifetime  sons family  love ,PROPN PUNCT ADP NOUN PROPN NOUN ADV PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN NOUN PUNCT VERB PUNCT
8263,americanair contactcej thank ,X X VERB PUNCT
1473,americanair friend  schedule close together lax reimburse  costing hour amp  ,PROPN NOUN PUNCT VERB ADV ADV ADJ VERB PUNCT VERB NOUN NOUN PUNCT SYM
49,usairway miss flight  rude csr flight till tuesday  answer twitter  help ritch pattonoswalt hope ,PROPN VERB NOUN PUNCT ADJ NOUN NOUN ADP PROPN PUNCT VERB PROPN PUNCT VERB ADP PROPN NOUN PUNCT
6501,united  guy make day  treat well  thank you ,VERB PUNCT NOUN VERB NOUN PUNCT VERB ADV PUNCT VERB PRON PUNCT
887,americanair haha do  say fault somehow  guy be joke,PROPN INTJ VERB PUNCT VERB NOUN ADV PUNCT NOUN AUX NOUN
7865,usairway make it  thx ,NOUN VERB PRON PUNCT NOUN PUNCT
516,americanair one time upgrade first class luggage open miss valuable item cant replace  upset,PROPN NUM NOUN VERB ADJ NOUN NOUN ADJ VERB ADJ NOUN NOUN VERB PUNCT PROPN
2949,united  mean beyond opaque  maintenance issue   yes  would basic customer service ewr staff cant manage ,VERB PUNCT VERB ADP ADJ PUNCT NOUN NOUN PUNCT PUNCT INTJ PUNCT AUX ADJ NOUN NOUN NOUN NOUN ADV VERB PUNCT
1424,southwestair plan implement call  back system reflight book problem line  hold hour now ,PROPN NOUN VERB NOUN PUNCT NOUN NOUN NOUN NOUN NOUN NOUN PUNCT VERB NOUN ADV PUNCT
139,united way one person work entire security checkpoint ewr 🆖,ADJ NOUN NUM NOUN VERB ADJ NOUN NOUN INTJ PUNCT
1924,southwestair  hour late flight  make sf  maybe help get early flight Sunday ,NOUN SYM NOUN ADJ NOUN PUNCT VERB ADV PUNCT ADV VERB VERB ADJ NOUN PROPN SYM
2378,southwestair question this  what s crazy boarding procedure  confusion prevent fistfight good seat ,PROPN VERB PRON PUNCT PRON AUX ADJ NOUN NOUN PUNCT NOUN VERB NOUN ADJ NOUN PUNCT
112,americanair allow hold  that s problem ,PROPN VERB VERB PUNCT PRON AUX NOUN PUNCT
7160,southwestair  really appreciate all s bhm commercial aired today bet s bookofnegro,INTJ PUNCT ADV VERB DET PART NOUN NOUN VERB NOUN PROPN PART X
6700,united sivi stewart lax fantastic tonight help find lose item we airport  much thank ,VERB PROPN PROPN ADJ ADJ NOUN VERB VERB VERB NOUN PRON NOUN PUNCT ADV VERB PUNCT
7349,jetblue second call customer service fifth person talk to  amazing rep fix minute    persistence,PROPN ADJ NOUN NOUN NOUN ADJ NOUN VERB ADP PUNCT ADJ NOUN VERB NOUN PUNCT SYM SYM NOUN
6476,united provide voucher one customer tweet day long earnedmybusiness,VERB VERB NOUN NUM NOUN NOUN NOUN ADJ NOUN
7867,usairway haha worry guy good   spelling name correctly,NOUN INTJ VERB NOUN ADJ PUNCT SYM NOUN NOUN ADV
451,usairway take day respond already open case ,NOUN VERB NOUN VERB ADV ADJ NOUN PUNCT
7040,southwestair flight bwi isp ready go  thank keep we warm   frigidfriday httptcobfpfweyku,PROPN NOUN NOUN NOUN ADJ VERB PUNCT VERB VERB PRON ADJ PUNCT SYM X X
6826,southwestair terry hero  get husband back through security retrieve cellphone leave plane austin  terry  you rock ,PROPN PROPN NOUN PUNCT VERB NOUN ADV ADP NOUN VERB NOUN VERB NOUN PROPN PUNCT NOUN SYM PRON NOUN PUNCT
2763,americanair souljacoy a go fix utterly embarrassing customer service  even answer dang phone ,PROPN PROPN NOUN VERB VERB ADV ADJ NOUN NOUN PUNCT ADV VERB NOUN NOUN PUNCT
658,united nd flight two week lose bag  take k status americanair  neveragain  worstcustomerservice,VERB NOUN NOUN NUM NOUN VERB NOUN PUNCT VERB NOUN NOUN X SYM X SYM X
6921,southwestair ive dm you  thank ,PROPN PROPN VERB PRON PUNCT VERB PUNCT
999,americanair a also hour late flight depart ohare luggage  happy stand long line baggage svc,PROPN NOUN ADV NOUN ADJ NOUN VERB NOUN NOUN PUNCT ADJ NOUN ADJ NOUN NOUN NOUN
389,usairway yes  well   five  hour hold  folk  please tell typical  try understanding here ,NOUN INTJ PUNCT INTJ PUNCT PUNCT NUM PUNCT NOUN VERB PUNCT NOUN PUNCT INTJ VERB ADJ PUNCT VERB NOUN ADV PUNCT
1476,usairway hold hour  connect wrong department automated system  transfer another minute amp  count,NOUN VERB NOUN PUNCT VERB ADJ NOUN VERB NOUN PUNCT VERB DET NOUN NOUN PUNCT NOUN
2240,americanair want waste time airline  you have already rob hour day  definitely will ,PROPN VERB NOUN NOUN NOUN PUNCT PRON AUX ADV VERB NOUN NOUN PUNCT ADV AUX PUNCT
7826,jetblue cinziannap thank you  like quick response twitter ,PROPN PROPN VERB PRON PUNCT INTJ ADJ NOUN PROPN PUNCT
7265,southwestair thank you  know yall cant control weather  appreciate yall work get flight rebooked last two day ,PROPN VERB PRON PUNCT VERB NOUN PART VERB NOUN PUNCT VERB NOUN VERB VERB NOUN VERB ADJ NUM NOUN PUNCT
2972,jetblue love airline  hate website  try book ticket  with mile  with out   absolute joke  need lot work ,PROPN VERB NOUN PUNCT VERB NOUN PUNCT VERB NOUN NOUN PUNCT ADP NOUN PUNCT NOUN ADV PUNCT PUNCT ADJ NOUN PUNCT VERB NOUN NOUN PUNCT
1293,americanair really need get clue start treat people like human  animal  americandainlinessuck,PROPN ADV VERB VERB NOUN VERB VERB NOUN ADP NOUN PUNCT NOUN PUNCT X
7680,jetblue flight attendant wend fear   newark orlando  👍👍,PROPN NOUN NOUN PROPN PROPN SYM PUNCT PROPN PROPN PUNCT SYM
2873,usairway hi lose father s wheelchair  every time call get voicemail  dad need go home  please dm I ,NOUN NOUN VERB NOUN PART NOUN PUNCT DET NOUN NOUN VERB NOUN PUNCT NOUN NOUN VERB ADV PUNCT INTJ VERB PRON PUNCT
2535,jetblue get it  money  people  public apology president jet blue ,INTJ VERB PRON PUNCT NOUN PUNCT NOUN PUNCT ADJ NOUN NOUN NOUN ADJ PUNCT
7317,jetblue flight  proud fly jet blue ,PROPN NOUN PUNCT ADJ NOUN NOUN ADJ PUNCT
1907,usairway  good know phone customer service still impaired due  bad weather  week ago jetblueanyone ,NOUN PUNCT ADJ VERB NOUN NOUN NOUN ADV VERB ADJ PUNCT ADJ NOUN PUNCT NOUN ADV PROPN PUNCT
368,southwestair respond specialolympics athlete  notcool  southwest,NOUN VERB NOUN NOUN PUNCT PROPN SYM PROPN
1151,jetblue yes  work it  hope bag next flight deliver home ,INTJ INTJ PUNCT VERB PRON PUNCT VERB NOUN ADJ NOUN VERB NOUN PUNCT
6237,virginamerica love dance little richard  cool bean ,PROPN VERB VERB ADJ PROPN PUNCT ADJ NOUN PUNCT
6337,united would love help get today  ewr now  take airline connection  thx,VERB AUX VERB NOUN VERB NOUN PUNCT INTJ ADV PUNCT VERB NOUN NOUN PUNCT INTJ
7631,jetblue really  that s good hear  thank update wall may make business meeting all ,INTJ ADV PUNCT PRON AUX ADJ VERB PUNCT VERB NOUN NOUN AUX VERB NOUN NOUN DET PUNCT
174,united lose bag too  least nobody do anything help out  absurd ,VERB VERB NOUN ADV PUNCT ADJ PRON VERB PRON VERB ADP PUNCT ADJ PUNCT
1903,united customer service rep could confirm bag amp  give different info  ruin event today   disappointed,VERB NOUN NOUN NOUN AUX VERB NOUN NOUN PUNCT VERB ADJ NOUN PUNCT VERB NOUN NOUN PUNCT SYM VERB
1099,united stay h travel and sleep airport floor,VERB VERB SCONJ VERB CCONJ NOUN NOUN NOUN
1538,southwestair get common courtesy phone call answer  either policy bad people fire   dissapont,PROPN VERB ADJ NOUN NOUN NOUN VERB PUNCT CCONJ NOUN ADJ NOUN VERB PUNCT SYM NOUN
2292,united  hour delay  double book seat nit park wrong gate  incompetence fine  wait hour,ADJ PUNCT NOUN NOUN PUNCT ADJ VERB NOUN NOUN VERB ADJ NOUN PUNCT NOUN ADJ PUNCT VERB NOUN
7580,jetblue thank ,PROPN VERB PUNCT
1363,united pgatour ntrustopen read last hashtag go for unite  make sense since for we cancel flightling ticket reservation,VERB PROPN PROPN VERB ADJ NOUN VERB ADP VERB PUNCT VERB NOUN SCONJ ADP PRON VERB NOUN VERB NOUN
6240,virginamerica thank much share  add site httptcotsvibtvth,PROPN VERB ADJ NOUN PUNCT VERB NOUN X
8028,usairway lilly sju check fabulous ,NOUN PROPN PROPN VERB ADJ PUNCT
680,usairway fuck you ,NOUN VERB PRON PUNCT
6175,virginamerica  great job add little luxury  aesthetics improve air travel experience  thank you  keep up ,X PUNCT ADJ NOUN VERB ADJ NOUN SYM NOUN VERB NOUN NOUN NOUN PUNCT VERB PRON PUNCT VERB ADP PUNCT
1661,usairway jhughe grrrrrrrr  book flight via call either ,NOUN PROPN NOUN PUNCT VERB NOUN ADP NOUN CCONJ SYM
508,americanair pay use paypal online charge  system error  end call about ,PROPN VERB VERB NOUN ADJ VERB PUNCT NOUN NOUN PUNCT VERB VERB ADP PUNCT
166,americanair would purchase choice guy cancel flightle flight stick dfw hour ,PROPN AUX VERB NOUN NOUN VERB ADJ NOUN VERB ADJ NOUN PUNCT
1006,united flight  hour delay far bc late flight crew  literally wait dinner acc honest gate agent ,VERB NOUN PUNCT NOUN VERB ADV ADV ADJ NOUN NOUN PUNCT ADV VERB NOUN NOUN ADJ NOUN NOUN PUNCT
6488, united flight attendant extremely helpful woman hard time walk  touch ,PUNCT ADJ NOUN NOUN ADV ADJ NOUN ADJ NOUN VERB PUNCT VERB PUNCT
8246,americanair surprise fast respond we brand twitter a  a  also that fast world a,PROPN VERB ADJ VERB PRON NOUN PROPN NOUN SYM NOUN PUNCT ADV ADP ADJ NOUN NOUN
2536,southwestair understand air delay control  terrible telephone support  app online access work ,PROPN VERB NOUN NOUN NOUN PUNCT ADJ NOUN NOUN PUNCT NOUN ADJ NOUN NOUN PUNCT
1104,united july  zero excuse this  out  of  date system cause problem like this ,VERB PROPN PUNCT NUM VERB PRON PUNCT ADP PUNCT ADP PUNCT NOUN NOUN VERB NOUN ADP PRON PUNCT
1752,united yes  airport person tell bag still nashville  file claim  ,VERB INTJ PUNCT NOUN NOUN VERB NOUN ADV PROPN PUNCT VERB NOUN PUNCT SYM
2916,americanair try desperately rebook mom flight  wait hour callback  get disconnect do not call back  help,PROPN VERB ADV VERB NOUN NOUN PUNCT VERB NOUN NOUN PUNCT AUX VERB AUX PART VERB ADV PUNCT PROPN
152,americanair understand  inm feel cranky  call aa bag tracker number hear  you bag locate   😩,PROPN VERB PUNCT INTJ VERB ADJ PUNCT VERB ADJ NOUN NOUN NOUN VERB PUNCT PRON NOUN VERB PUNCT PUNCT PUNCT
7323,jetblue go  napkin pretty much say all  httptcooxyjnpjm,INTJ VERB PUNCT NOUN ADV ADV VERB DET PUNCT X
2552,americanair bad company ever please fly repeat please fly  credit delay,PROPN ADJ NOUN ADV INTJ VERB VERB INTJ VERB PUNCT NOUN VERB
2773,jetblue flight dan jfk already hour delay  idea might change due weather forecast etc ,PROPN NOUN NOUN PROPN ADV AUX VERB PUNCT NOUN AUX VERB ADJ NOUN NOUN NOUN PUNCT
6416,united thank,VERB VERB
1822,americanair a ignore,PROPN NOUN VERB
7877,usairway worry  flight attendant take care it ,NOUN VERB PUNCT NOUN NOUN VERB NOUN PRON PUNCT
7848,jetblue seem likely ,PROPN VERB ADJ PUNCT
309,southwestair absolute bad customer service try reach phone ,PROPN ADJ ADJ NOUN NOUN VERB NOUN NOUN PUNCT
6260,united thank that  able claim interim expense cost stuff I ,VERB VERB PRON PUNCT ADJ NOUN ADJ NOUN VERB VERB PRON PUNCT
205,united ok month wait hear airline  give quite bit day request  terrible service,VERB ADJ NOUN VERB VERB NOUN PUNCT VERB DET NOUN NOUN VERB PUNCT ADJ NOUN
1135,southwestair rock  americanair horror,NOUN NOUN PUNCT NOUN NOUN
2749,jetblue third flight row wife tv work ,PROPN ADJ NOUN NOUN NOUN NOUN VERB PUNCT
305,united deceptive marketing practice promise book flight would retain status grant  neverflyunited,VERB ADJ NOUN NOUN VERB VERB NOUN AUX VERB NOUN VERB PUNCT ADJ
1849,usairway customer service joke  first mechanical cancel flightation  weather  hold since  a human  pls call I ,NOUN NOUN NOUN NOUN PUNCT ADJ ADJ VERB NOUN PUNCT NOUN PUNCT VERB ADP PUNCT NOUN NOUN PUNCT INTJ VERB PRON PUNCT
7839,jetblue jayvig roxydigital awww  be t  realtime appreciation jetblue rockingthetweets  jvmchat,NOUN X X X X X X PUNCT NOUN NOUN NOUN X SYM X
1988,jetblue travel bank credit issue company fraud  acquire credit family friend charle kravitz  see account,PROPN NOUN NOUN NOUN VERB NOUN NOUN PUNCT VERB NOUN NOUN NOUN PROPN PROPN PUNCT VERB NOUN
2798,usairway online clearly state not  say call res already explain that ,NOUN ADV ADV VERB PART PUNCT VERB NOUN NOUN ADV VERB PRON PUNCT
1987,americanair good enough  info communicate point  silence  hour sit  oh  seat break   bad,INTJ ADJ ADV PUNCT NOUN VERB NOUN PUNCT NOUN PUNCT NOUN VERB PUNCT INTJ PUNCT NOUN VERB PUNCT SYM ADJ
6664,united report it  still istanbul moment apparently  plane haha  hat pilot ,VERB VERB PRON PUNCT ADV PROPN NOUN ADV PUNCT NOUN INTJ PUNCT NOUN NOUN PUNCT
383,usairway still hold  hour minute count  platinum  care  problem check in  care ,NOUN ADV VERB PUNCT NOUN NOUN VERB PUNCT NOUN PUNCT VERB PUNCT NOUN VERB ADP PUNCT VERB PUNCT
6992,southwestair thank awesome flight connection  delay staff crew purely amazing ,PROPN VERB ADJ NOUN NOUN PUNCT VERB NOUN NOUN ADV ADJ PUNCT
2727,americanair service receive we rude well expectation airline  what s frustrating,NOUN NOUN VERB PRON ADJ ADV NOUN NOUN PUNCT PRON AUX ADJ
6646,united worry  everyone board  cushion bring in  take while  make here ,ADJ NOUN PUNCT PRON VERB PUNCT NOUN VERB ADP PUNCT VERB SCONJ PUNCT VERB ADV PUNCT
8264,americanair folk executive platinum desk great pro  understand displeasure change fee switch sw ,PROPN NOUN ADJ NOUN NOUN ADJ NOUN PUNCT VERB NOUN NOUN NOUN VERB ADV PUNCT
6680,united blow away stellar custserv  thank eal  httptcojorescfbx,VERB VERB ADV ADJ PROPN PUNCT VERB ADP PUNCT X
253, usairway be rebooked  get conflict info about baggage  extra plane battery hand  comped admiral club hour wait ,PUNCT PROPN AUX VERB PUNCT VERB VERB NOUN NOUN NOUN PUNCT ADJ NOUN NOUN NOUN PUNCT VERB NOUN NOUN NOUN NOUN PUNCT
8046,usairway time today phl  nice work   thereisafirstforeverything,NOUN NOUN NOUN NOUN PUNCT ADJ NOUN PUNCT SYM X
278,united help chicago get gate  freezing runway seem like crappy thing pm,VERB NOUN PROPN VERB NOUN PUNCT VERB NOUN VERB ADP ADJ NOUN NOUN
2480,usairway policy change flight different date flight delay ,NOUN NOUN VERB NOUN ADJ NOUN NOUN VERB PUNCT
289,usairway need help flight  weather  funeral  tough combination  hold hour  please ,NOUN VERB NOUN NOUN PUNCT NOUN SYM NOUN SYM ADJ NOUN PUNCT VERB NOUN PUNCT INTJ PUNCT
7260,southwestair awesome  thank ,PROPN ADJ PUNCT VERB PUNCT
8219,americanair thank great customer service  family make back sit safely  weather dfw make thing little worrisome ,PROPN VERB ADJ NOUN NOUN PUNCT NOUN VERB ADV VERB ADV PUNCT NOUN PROPN VERB NOUN ADJ ADJ PUNCT
6167,virginamerica hahaha 😂virginamerica guy amazing  love guy 💗,X INTJ NOUN NOUN ADJ PUNCT VERB NOUN PUNCT
270,jetblue still wait bag flight  land hour ago ,PROPN ADV VERB NOUN NOUN PUNCT VERB NOUN ADV PUNCT
8261, americanair  thecandacesmith thank shout  out  candace  enjoy ride   always  adore American airline ,PUNCT NOUN PUNCT X VERB VERB PUNCT ADP PUNCT PROPN PUNCT VERB NOUN PUNCT PUNCT ADV PUNCT VERB ADJ NOUN PUNCT
7527,jetblue thank instant reply  still first bag free  so important  ,PROPN VERB ADJ NOUN PUNCT ADV ADJ NOUN ADJ PUNCT ADV ADJ PUNCT PUNCT
1391,united sure people row pay premium seat cant use overhead space  httptcoiskihge,VERB ADJ NOUN VERB VERB ADJ NOUN NOUN VERB NOUN NOUN PUNCT X
7693,jetblue guy lucky love,PROPN NOUN ADJ NOUN
8384,americanair ok worry  thank straight story  appreciate ,PROPN ADJ NOUN PUNCT VERB ADJ NOUN PUNCT VERB PUNCT
83,americanair flight iad lax sit hour ground crew drive snow  badmgmt americanairlines,PROPN NOUN NOUN ADJ VERB NOUN NOUN NOUN VERB NOUN SYM X NOUN
873,americanair actingoutmgmnt make sure remember load bag onto plane  cancel flight flight forget ,X X VERB ADJ VERB NOUN NOUN ADP NOUN PUNCT VERB NOUN NOUN VERB PUNCT
8071,usairway still air deicing plane  ill miss connect customer service helpful im hope catch next flight,PROPN ADV NOUN NOUN NOUN PUNCT ADV VERB VERB NOUN NOUN ADJ SCONJ VERB VERB ADJ NOUN
6761,southwestair customer centricity know people  anamarketer,NOUN NOUN NOUN VERB NOUN SYM NOUN
7318,jetblue awesome  thank  hold now ,INTJ ADJ PUNCT VERB PUNCT VERB ADV PUNCT
8199,americanair thank quick response  appreciate ,PROPN VERB ADJ NOUN PUNCT VERB PUNCT
2450,americanair sure be  what s frustrating strand airport fate hand ,PROPN ADJ AUX PUNCT PRON AUX ADJ VERB NOUN NOUN NOUN PUNCT
2329,united … friendly efficient air attendant coach ua httptcopvkchnr,VERB PUNCT ADJ ADJ NOUN NOUN NOUN PROPN X
7304, southwestair get mess dtw staff great ,PUNCT PROPN VERB NOUN NOUN NOUN ADJ PUNCT
8306,americanair let s extraordinary week make year remember  goingforgreat thank much American airline ,X VERB PRON ADJ NOUN VERB NOUN VERB SYM X VERB ADJ ADJ NOUN PUNCT
7688,jetblue that s love jetblue   truebluememberlife,INTJ PRON AUX ADJ PROPN PUNCT SYM X
7541,jetblue thank  still book trip  lb slc see grand kid  frustrating  try app  web  etc still love you guy ,INTJ VERB PUNCT ADV VERB NOUN PUNCT NOUN NOUN VERB ADJ NOUN PUNCT ADJ PUNCT VERB NOUN PUNCT NOUN PUNCT NOUN ADV VERB PRON NOUN PUNCT
6518,united come back iflyoakland  huge east bay customer base due sfo  i miss you ,VERB VERB ADV PROPN PUNCT ADJ ADJ PROPN NOUN NOUN ADJ NOUN PUNCT INTJ VERB PRON PUNCT
6365,united excellent reliable   happycustomer,VERB ADJ ADJ SYM SYM NOUN
